Store,Dept,Date,Weekly_Sales
23,50,2013-01-25,6700.872890083445
23,50,2013-02-01,7874.791370179106
23,50,2013-02-08,8342.201992671326
23,50,2013-02-15,7797.198270087242
23,50,2013-02-22,6972.336664592531
23,50,2013-03-01,7744.573906585984
23,50,2013-03-08,7438.04427587273
23,50,2013-03-15,8122.9361776535325
23,50,2013-03-22,8488.667698634988
23,50,2013-03-29,7075.643491643306
23,50,2013-04-05,8407.676876204543
23,50,2013-04-12,6270.603562682996
23,50,2013-04-19,6548.142042394771
23,50,2013-04-26,6640.0423624854775
23,50,2013-05-03,7332.176292893373
23,50,2013-05-10,6519.7147295061695
23,50,2013-05-17,6693.132668242553
23,50,2013-05-24,7446.522506755453
23,50,2013-05-31,7291.512563135804
23,50,2013-06-07,7810.663959139949
23,50,2013-06-14,7101.923541168913
23,50,2013-06-21,7721.578451462017
23,50,2013-06-28,7237.867601563623
23,50,2013-07-05,7451.694809178261
23,50,2013-07-12,7162.045289466154
23,50,2013-07-19,7594.446272883042
23,50,2013-07-26,7545.542048858328
23,52,2012-11-02,2962.292858194831
23,52,2012-11-09,2867.797817900814
23,52,2012-11-16,2598.977857155104
23,52,2012-11-23,4123.152111822459
23,52,2012-11-30,2974.184130010934
23,52,2012-12-07,3885.8496835386586
23,52,2012-12-14,4509.82858900053
23,52,2012-12-21,4546.529931617632
23,52,2012-12-28,1851.9137740564101
23,52,2013-01-04,1950.9633362153768
23,52,2013-01-11,2045.4874270856244
23,52,2013-01-18,2218.120898607319
23,52,2013-01-25,2260.004394608641
23,52,2013-02-01,2667.098042007068
23,52,2013-02-08,3112.951687973618
23,52,2013-02-15,2904.5180096952395
23,52,2013-02-22,2682.8149901847596
23,52,2013-03-01,2542.102459769722
23,52,2013-03-08,2759.0047005891374
23,52,2013-03-15,2958.922470643014
23,52,2013-03-22,2746.992568842067
23,52,2013-03-29,2802.862073939734
23,52,2013-04-05,2913.626494081568
23,52,2013-04-12,2373.900966450986
23,52,2013-04-19,2676.59015648886
23,52,2013-04-26,2594.803397991159
23,52,2013-05-03,2631.8598226405234
23,52,2013-05-10,2705.2687829112083
23,52,2013-05-17,2778.6060144349494
23,52,2013-05-24,2769.701773511528
23,52,2013-05-31,2890.2971300390864
23,52,2013-06-07,2707.738530129736
23,52,2013-06-14,2666.9736753067145
23,52,2013-06-21,2648.0540438967137
23,52,2013-06-28,2843.665203258186
23,52,2013-07-05,2787.1464899233947
23,52,2013-07-12,2454.948540605272
23,52,2013-07-19,2502.5483329767917
23,52,2013-07-26,2443.1499896140385
23,54,2012-11-02,116.3019551642762
23,54,2012-11-09,0.0
23,54,2012-11-16,0.0
23,54,2012-11-23,280.2303588511669
23,54,2012-11-30,152.55285633251867
23,54,2012-12-07,195.09210524761704
23,54,2012-12-14,245.27336392053905
23,54,2012-12-21,199.92860743985526
23,54,2012-12-28,0.0
23,54,2013-01-04,0.0
23,54,2013-01-11,0.0
23,54,2013-02-01,25.786729514023477
23,54,2013-02-15,88.03358210689262
23,54,2013-02-22,0.0
23,54,2013-03-01,0.0
23,54,2013-03-08,0.0
23,54,2013-03-15,156.9427443883696
23,54,2013-03-22,159.13134385109115
23,54,2013-04-12,0.0
23,54,2013-04-19,154.56336648220267
23,54,2013-05-03,0.0
23,54,2013-05-10,66.0146367473116
23,54,2013-05-17,129.29232557552194
23,54,2013-06-07,81.63433429097839
23,54,2013-06-21,84.00315604313116
23,54,2013-07-12,0.0
23,54,2013-07-19,0.0
23,54,2013-07-26,0.0
23,55,2012-11-02,16248.443283888242
23,55,2012-11-09,23977.215446789814
23,55,2012-11-16,18616.56280072403
23,55,2012-11-23,39474.91289864643
23,55,2012-11-30,23107.728736313962
23,55,2012-12-07,23604.23543850846
23,55,2012-12-14,30626.808531340037
23,55,2012-12-21,32539.547860782302
23,55,2012-12-28,23595.397449163513
23,55,2013-01-04,11559.643630351777
23,55,2013-01-11,9280.364969777722
23,55,2013-01-18,10608.431917910177
23,55,2013-01-25,10102.601851009727
23,55,2013-02-01,12569.694111684654
23,55,2013-02-08,14731.529902102673
23,55,2013-02-15,15311.826655388923
23,55,2013-02-22,13536.57800842079
23,55,2013-03-01,12446.98474899415
23,55,2013-03-08,12866.967034237423
23,55,2013-03-15,12069.604606018089
23,55,2013-03-22,11899.978626053446
23,55,2013-03-29,13040.763752372539
23,55,2013-04-05,14535.363988397035
23,55,2013-04-12,11497.432329798372
23,55,2013-04-19,11043.091430412396
23,55,2013-04-26,11879.005749752308
23,55,2013-05-03,10746.023042546785
23,55,2013-05-10,11274.958325705673
23,55,2013-05-17,11032.16587404674
23,55,2013-05-24,10875.509509104548
23,55,2013-05-31,10847.436593065548
23,55,2013-06-07,10799.213160610769
23,55,2013-06-14,10936.422703460368
23,55,2013-06-21,11340.001051832205
23,55,2013-06-28,10855.045315739988
23,55,2013-07-05,10971.88038907851
23,55,2013-07-12,10641.608030421226
23,55,2013-07-19,10628.561527268455
23,55,2013-07-26,10449.80942512206
23,56,2012-11-02,1906.206155946491
23,56,2012-11-09,1609.5469049058302
23,56,2012-11-16,1687.2797974512778
23,56,2012-11-23,2840.54309903986
23,56,2012-11-30,2609.8047205923685
23,56,2012-12-07,2840.7725249925234
23,56,2012-12-14,2216.3471809672874
23,56,2012-12-21,1814.3412777553385
23,56,2012-12-28,1663.691905745455
23,56,2013-01-04,1497.8166730135376
23,56,2013-01-11,1612.5524083241435
23,56,2013-01-18,1617.3320045534524
23,56,2013-01-25,1481.932439486132
23,56,2013-02-01,1991.066571760893
23,56,2013-02-08,2395.9899456437133
23,56,2013-02-15,2559.6485400120373
23,56,2013-02-22,2163.7378268186317
23,56,2013-03-01,2318.0196038137456
23,56,2013-03-08,2785.9296121663237
23,56,2013-03-15,3484.155599737732
23,56,2013-03-22,3616.171938642237
23,56,2013-03-29,3478.6126809813086
23,56,2013-04-05,4772.067920388488
23,56,2013-04-12,2940.776248017933
23,56,2013-04-19,3783.3951327567297
23,56,2013-04-26,3343.493700716451
23,56,2013-05-03,3900.1404573213304
23,56,2013-05-10,11390.828112285306
23,56,2013-05-17,12008.088054523305
23,56,2013-05-24,12985.168326446677
23,56,2013-05-31,7805.160102126616
23,56,2013-06-07,4429.795700201143
23,56,2013-06-14,5595.850198575781
23,56,2013-06-21,3625.9302293348464
23,56,2013-06-28,3081.691009916267
23,56,2013-07-05,3095.1368737845314
23,56,2013-07-12,2339.674041209294
23,56,2013-07-19,2116.700510813445
23,56,2013-07-26,2021.689477960063
23,58,2012-11-02,4346.290631718266
23,58,2012-11-09,3590.4492642264886
23,58,2012-11-16,4106.929651741166
23,58,2012-11-23,5725.115811979649
23,58,2012-11-30,4460.8330428712015
23,58,2012-12-07,4646.701866564522
23,58,2012-12-14,4597.827520491917
23,58,2012-12-21,4590.625305984044
23,58,2012-12-28,2638.9870564177127
23,58,2013-01-04,3282.321750703303
23,58,2013-01-11,2925.2481505607966
23,58,2013-01-18,3523.0161310680787
23,58,2013-01-25,3634.8312820180527
23,58,2013-02-01,4769.199291080237
23,58,2013-02-08,5019.84109160663
23,58,2013-02-15,4130.538139122327
23,58,2013-02-22,4038.6680412320575
23,58,2013-03-01,3699.114835233391
23,58,2013-03-08,4046.8030774580498
23,58,2013-03-15,4213.716953563944
23,58,2013-03-22,4629.709659765997
23,58,2013-03-29,4407.901518487008
23,58,2013-04-05,4423.823922434534
23,58,2013-04-12,4134.122464594951
23,58,2013-04-19,4136.998692462823
23,58,2013-04-26,4529.94279274387
23,58,2013-05-03,3905.634026509685
23,58,2013-05-10,4030.7491205509714
23,58,2013-05-17,4669.395343395268
23,58,2013-05-24,5051.226004285458
23,58,2013-05-31,4367.4162482682
23,58,2013-06-07,5360.480908699601
23,58,2013-06-14,4915.681747972866
23,58,2013-06-21,4580.183113409647
23,58,2013-06-28,4384.491372185954
23,58,2013-07-05,5447.226024999777
23,58,2013-07-12,4817.152583171975
23,58,2013-07-19,4642.7550271975215
23,58,2013-07-26,4973.34738733254
23,59,2012-11-02,478.1216495623926
23,59,2012-11-09,354.3681332843772
23,59,2012-11-16,329.5867031653229
23,59,2012-11-23,1270.2937534004482
23,59,2012-11-30,718.4983254539042
23,59,2012-12-07,1008.6513995624045
23,59,2012-12-14,2009.4168811212267
23,59,2012-12-21,2384.2832386064097
23,59,2012-12-28,459.5780972733471
23,59,2013-01-04,179.0103386204631
23,59,2013-01-11,0.0
23,59,2013-01-18,67.48245757939833
23,59,2013-01-25,62.08872211513221
23,59,2013-02-01,364.31682048466735
23,59,2013-02-08,628.1933567613696
23,59,2013-02-15,418.17210886591477
23,59,2013-02-22,252.62837591260777
23,59,2013-03-01,224.151859991084
23,59,2013-03-08,342.51652087662023
23,59,2013-03-15,527.4761628122862
23,59,2013-03-22,486.5012116106012
23,59,2013-03-29,502.6606350640898
23,59,2013-04-05,381.01164617199544
23,59,2013-04-12,208.78747727861696
23,59,2013-04-19,503.17226818556435
23,59,2013-04-26,305.5072373782744
23,59,2013-05-03,237.38629287849568
23,59,2013-05-10,418.60350392303997
23,59,2013-05-17,482.0001960672769
23,59,2013-05-24,365.9838198371465
23,59,2013-05-31,443.89558576697044
23,59,2013-06-07,444.315454291544
23,59,2013-06-14,406.3137223053046
23,59,2013-06-21,400.06910736486833
23,59,2013-06-28,436.546363990909
23,59,2013-07-05,440.2182767377448
23,59,2013-07-12,256.28741267710467
23,59,2013-07-19,177.5598007798684
23,59,2013-07-26,246.3717035372893
23,60,2012-11-02,203.0286087451003
23,60,2012-11-09,61.42309505030497
23,60,2012-11-16,27.948915417539578
23,60,2012-11-23,772.248962678771
23,60,2012-11-30,253.07242484022908
23,60,2012-12-07,305.0829358701394
23,60,2012-12-14,317.89436522854226
23,60,2012-12-21,240.61984962098043
23,60,2012-12-28,0.0
23,60,2013-01-04,0.0
23,60,2013-01-11,0.0
23,60,2013-01-18,0.0
23,60,2013-01-25,0.0
23,60,2013-02-01,118.13525197708256
23,60,2013-02-08,351.1789764842639
23,60,2013-02-15,189.80650936209202
23,60,2013-02-22,17.748159711960756
23,60,2013-03-01,0.0
23,60,2013-03-08,102.60112997942278
23,60,2013-03-15,287.83070507222624
23,60,2013-03-22,246.5855060008786
23,60,2013-03-29,266.85698182842407
23,60,2013-04-05,141.09623810866026
23,60,2013-04-12,0.0
23,60,2013-04-19,267.36840895624664
23,60,2013-04-26,69.70353455154472
23,60,2013-05-03,0.0
23,60,2013-05-10,182.79978965221838
23,60,2013-05-17,246.19641313190448
23,60,2013-05-24,130.18006741935233
23,60,2013-05-31,208.0918486079653
23,60,2013-06-07,204.39997756365787
23,60,2013-06-14,170.5099546287214
23,60,2013-06-21,164.26537020586323
23,60,2013-06-28,200.74254290856396
23,60,2013-07-05,200.3028496009222
23,60,2013-07-12,27.350308059670446
23,60,2013-07-19,0.0
23,60,2013-07-26,10.5678862696417
23,67,2012-11-02,13451.180448978095
23,67,2012-11-09,13874.248896427005
23,67,2012-11-16,13880.726912631646
23,67,2012-11-23,15351.302852710445
23,67,2012-11-30,15251.017132129358
23,67,2012-12-07,19732.793076820042
23,67,2012-12-14,22258.67688588408
23,67,2012-12-21,25575.08696761429
23,67,2012-12-28,12311.054967364078
23,67,2013-01-04,10551.861660966733
23,67,2013-01-11,10058.41050053692
23,67,2013-01-18,11661.782247856201
23,67,2013-01-25,11919.744504150702
23,67,2013-02-01,15668.595416887401
23,67,2013-02-08,21392.903736850756
23,67,2013-02-15,21422.86759818573
23,67,2013-02-22,12432.504196178485
23,67,2013-03-01,12418.886908833027
23,67,2013-03-08,14047.156316009605
23,67,2013-03-15,13920.297585963881
23,67,2013-03-22,13354.487779489886
23,67,2013-03-29,14410.141158595583
23,67,2013-04-05,17369.549356389165
23,67,2013-04-12,12888.358034109078
23,67,2013-04-19,13136.230944896015
23,67,2013-04-26,13682.369442138246
23,67,2013-05-03,14989.581914807786
23,67,2013-05-10,22353.42586838118
23,67,2013-05-17,18542.066926713218
23,67,2013-05-24,14116.939257190981
23,67,2013-05-31,14617.433236364825
23,67,2013-06-07,17789.86081201819
23,67,2013-06-14,23455.3211884962
23,67,2013-06-21,16093.471974336833
23,67,2013-06-28,13739.26800434338
23,67,2013-07-05,13816.782536992465
23,67,2013-07-12,13774.00452089707
23,67,2013-07-19,13174.242672699816
23,67,2013-07-26,12857.565566045667
23,71,2012-11-02,10211.363663306947
23,71,2012-11-09,10365.746841708959
23,71,2012-11-16,10699.572271218443
23,71,2012-11-23,15311.66513559012
23,71,2012-11-30,9697.987751509725
23,71,2012-12-07,10508.469458395419
23,71,2012-12-14,12718.147624116275
23,71,2012-12-21,14289.282803112377
23,71,2012-12-28,9551.183291035326
23,71,2013-01-04,8583.796022581046
23,71,2013-01-11,8929.60203071963
23,71,2013-01-18,10190.443214968243
23,71,2013-01-25,9020.026933349975
23,71,2013-02-01,11154.282754920372
23,71,2013-02-08,13630.98696945594
23,71,2013-02-15,13564.074530461978
23,71,2013-02-22,12648.627239892852
23,71,2013-03-01,10639.25453134345
23,71,2013-03-08,11092.403406367797
23,71,2013-03-15,10426.408673965801
23,71,2013-03-22,10003.937103267093
23,71,2013-03-29,10544.04574473
23,71,2013-04-05,10629.122255033031
23,71,2013-04-12,9672.461304308312
23,71,2013-04-19,10278.145756885693
23,71,2013-04-26,10145.296526031489
23,71,2013-05-03,9662.55967579595
23,71,2013-05-10,10339.074248414558
23,71,2013-05-17,9687.432189857174
23,71,2013-05-24,9740.442037499473
23,71,2013-05-31,11009.548306377652
23,71,2013-06-07,11841.294338959364
23,71,2013-06-14,10597.523937734288
23,71,2013-06-21,9993.216217961086
23,71,2013-06-28,10195.402569088532
23,71,2013-07-05,10808.505307030528
23,71,2013-07-12,10323.090644643216
23,71,2013-07-19,10453.352228280615
23,71,2013-07-26,10125.98095483228
23,72,2012-11-02,69430.86139776974
23,72,2012-11-09,69913.69869276765
23,72,2012-11-16,68100.3519457721
23,72,2012-11-23,310895.90545230394
23,72,2012-11-30,89872.72697536001
23,72,2012-12-07,89015.03238544802
23,72,2012-12-14,106249.87199983842
23,72,2012-12-21,98251.85121831443
23,72,2012-12-28,69957.6257875603
23,72,2013-01-04,57260.79930583607
23,72,2013-01-11,55777.68702080761
23,72,2013-01-18,58042.47069872457
23,72,2013-01-25,52475.504262206705
23,72,2013-02-01,72293.89863727584
23,72,2013-02-08,90695.27859374367
23,72,2013-02-15,70146.92228490564
23,72,2013-02-22,61825.005177828
23,72,2013-03-01,66965.17303461235
23,72,2013-03-08,60776.437960672905
23,72,2013-03-15,60967.48849076155
23,72,2013-03-22,55421.39597482251
23,72,2013-03-29,58234.77911096238
23,72,2013-04-05,62913.66867535158
23,72,2013-04-12,61966.97078385114
23,72,2013-04-19,56258.64683295751
23,72,2013-04-26,60607.80742544809
23,72,2013-05-03,56571.74131633661
23,72,2013-05-10,57200.030638081014
23,72,2013-05-17,55099.402344251925
23,72,2013-05-24,52272.09827800952
23,72,2013-05-31,53126.75320685336
23,72,2013-06-07,65018.76394423559
23,72,2013-06-14,62919.190715459314
23,72,2013-06-21,61870.74284115627
23,72,2013-06-28,62693.05021325095
23,72,2013-07-05,64729.18787325117
23,72,2013-07-12,58398.58251763633
23,72,2013-07-19,55887.34260261655
23,72,2013-07-26,53911.78388140237
23,74,2012-11-02,39020.5514399793
23,74,2012-11-09,37540.45111663178
23,74,2012-11-16,34205.31426576807
23,74,2012-11-23,45445.14970078547
23,74,2012-11-30,32674.87993068559
23,74,2012-12-07,35271.93137495732
23,74,2012-12-14,37900.72582189801
23,74,2012-12-21,36371.49430165458
23,74,2012-12-28,31693.033370050995
23,74,2013-01-04,36804.316595638855
23,74,2013-01-11,32198.278399091607
23,74,2013-01-18,33283.734664684096
23,74,2013-01-25,30030.203312665773
23,74,2013-02-01,36507.30928863673
23,74,2013-02-08,38591.357114654325
23,74,2013-02-15,38130.898970091854
23,74,2013-02-22,35249.162278694916
23,74,2013-03-01,35912.35636977837
23,74,2013-03-08,36320.21918158631
23,74,2013-03-15,35565.6170842463
23,74,2013-03-22,35794.413520329035
23,74,2013-03-29,35706.38086844622
23,74,2013-04-05,35301.453546213044
23,74,2013-04-12,31324.62702280996
23,74,2013-04-19,35277.72475467416
23,74,2013-04-26,35691.09708952492
23,74,2013-05-03,35458.80974433031
23,74,2013-05-10,37477.97117407253
23,74,2013-05-17,35582.33618027113
23,74,2013-05-24,37368.283521515725
23,74,2013-05-31,39387.88820962174
23,74,2013-06-07,43269.07848895275
23,74,2013-06-14,39550.51150560701
23,74,2013-06-21,38659.19331688086
23,74,2013-06-28,39512.869528740135
23,74,2013-07-05,45896.076193411565
23,74,2013-07-12,36489.94145803695
23,74,2013-07-19,39576.13332706272
23,74,2013-07-26,38760.359348206985
23,79,2012-11-02,29991.76048912647
23,79,2012-11-09,28900.339803111536
23,79,2012-11-16,28452.966626793444
23,79,2012-11-23,35085.614309940036
23,79,2012-11-30,31888.005216949416
23,79,2012-12-07,31171.04295127606
23,79,2012-12-14,35837.03445831212
23,79,2012-12-21,36504.089878617495
23,79,2012-12-28,24043.298403473407
23,79,2013-01-04,26699.378453315425
23,79,2013-01-11,24189.72343198387
23,79,2013-01-18,26116.57263229992
23,79,2013-01-25,24865.182335539794
23,79,2013-02-01,32551.291423843475
23,79,2013-02-08,37521.95095929111
23,79,2013-02-15,32427.087103857266
23,79,2013-02-22,30069.585463915217
23,79,2013-03-01,31105.236638974668
23,79,2013-03-08,31613.440904663432
23,79,2013-03-15,30399.838784894506
23,79,2013-03-22,30619.99892002061
23,79,2013-03-29,29204.99044045325
23,79,2013-04-05,33342.52261392794
23,79,2013-04-12,27148.071903081553
23,79,2013-04-19,29657.922759858986
23,79,2013-04-26,27391.22855111246
23,79,2013-05-03,29913.52593679213
23,79,2013-05-10,28176.21812361059
23,79,2013-05-17,28333.10545977532
23,79,2013-05-24,28998.37225351789
23,79,2013-05-31,28082.803951301416
23,79,2013-06-07,32704.900195491777
23,79,2013-06-14,31351.585136159672
23,79,2013-06-21,28968.85516133494
23,79,2013-06-28,28754.6531208987
23,79,2013-07-05,32314.040535565662
23,79,2013-07-12,27139.857545618404
23,79,2013-07-19,27585.986686522563
23,79,2013-07-26,26449.2922934589
23,80,2012-11-02,1585.8343370324362
23,80,2012-11-09,1453.127251525451
23,80,2012-11-16,1487.0262781684066
23,80,2012-11-23,1532.372060465522
23,80,2012-11-30,1629.5970533160744
23,80,2012-12-07,1883.7544285164831
23,80,2012-12-14,1913.0669184436829
23,80,2012-12-21,1952.3682640963257
23,80,2012-12-28,898.8403357309134
23,80,2013-01-04,1348.952531487527
23,80,2013-01-11,1146.6826548246304
23,80,2013-01-18,1347.5808499001034
23,80,2013-01-25,1358.644201312461
23,80,2013-02-01,1692.7757160613496
23,80,2013-02-08,1965.6851845119397
23,80,2013-02-15,1657.034412549071
23,80,2013-02-22,1422.7322841410682
23,80,2013-03-01,1447.8352198175116
23,80,2013-03-08,1552.3404234405593
23,80,2013-03-15,1614.371660160542
23,80,2013-03-22,1593.0122536939225
23,80,2013-03-29,1709.9989165824481
23,80,2013-04-05,1692.49928903441
23,80,2013-04-12,1425.9361948762003
23,80,2013-04-19,1717.0656767999474
23,80,2013-04-26,1499.2079938827592
23,80,2013-05-03,1509.927864605742
23,80,2013-05-10,1638.0888022164438
23,80,2013-05-17,1685.4932890615805
23,80,2013-05-24,1582.0971586169962
23,80,2013-05-31,1684.3174407553142
23,80,2013-06-07,1691.7420733473643
23,80,2013-06-14,1619.441957796963
23,80,2013-06-21,1633.8289193946125
23,80,2013-06-28,1676.6720436525943
23,80,2013-07-05,1732.5606721550796
23,80,2013-07-12,1481.1063248180735
23,80,2013-07-19,1399.818289010798
23,80,2013-07-26,1427.632822824256
23,81,2012-11-02,9102.563703003254
23,81,2012-11-09,8890.136679645344
23,81,2012-11-16,8450.681188040471
23,81,2012-11-23,8395.991519450583
23,81,2012-11-30,8664.646151325127
23,81,2012-12-07,9289.325982359253
23,81,2012-12-14,9159.501697778978
23,81,2012-12-21,9036.262090800887
23,81,2012-12-28,5894.824780480232
23,81,2013-01-04,7801.791152606624
23,81,2013-01-11,7429.693224421424
23,81,2013-01-18,8138.96611533221
23,81,2013-01-25,7976.2216143100995
23,81,2013-02-01,9365.25218322282
23,81,2013-02-08,10033.413472312954
23,81,2013-02-15,9516.51555402543
23,81,2013-02-22,8756.862688543975
23,81,2013-03-01,8744.67831642006
23,81,2013-03-08,9209.556000399836
23,81,2013-03-15,9365.762020824273
23,81,2013-03-22,9063.127464499366
23,81,2013-03-29,9346.705841393246
23,81,2013-04-05,9973.054957564811
23,81,2013-04-12,8312.167486717728
23,81,2013-04-19,9029.130467417268
23,81,2013-04-26,9142.895837891803
23,81,2013-05-03,9246.099916438607
23,81,2013-05-10,9129.376679893425
23,81,2013-05-17,9014.764666905163
23,81,2013-05-24,9258.95345911316
23,81,2013-05-31,9083.041196044192
23,81,2013-06-07,9317.538060538813
23,81,2013-06-14,9286.519790546681
23,81,2013-06-21,9105.581278139407
23,81,2013-06-28,9094.23304874245
23,81,2013-07-05,9972.160556707526
23,81,2013-07-12,8960.35423827681
23,81,2013-07-19,8682.221792025704
23,81,2013-07-26,8825.00243847509
23,82,2012-11-02,24973.36698844215
23,82,2012-11-09,26046.316364530416
23,82,2012-11-16,26135.561117840585
23,82,2012-11-23,36958.83045365346
23,82,2012-11-30,35159.31005765253
23,82,2012-12-07,43347.51392641318
23,82,2012-12-14,52983.27561484213
23,82,2012-12-21,56437.62164572372
23,82,2012-12-28,26695.287222375755
23,82,2013-01-04,22640.125748598915
23,82,2013-01-11,18472.646423957027
23,82,2013-01-18,21166.540773820143
23,82,2013-01-25,20057.562143037016
23,82,2013-02-01,24220.77813329576
23,82,2013-02-08,27092.261970433832
23,82,2013-02-15,25742.28835951724
23,82,2013-02-22,23530.788843892267
23,82,2013-03-01,24532.570202233066
23,82,2013-03-08,25199.36986901311
23,82,2013-03-15,26751.037456075486
23,82,2013-03-22,27178.20927101557
23,82,2013-03-29,26541.24881388704
23,82,2013-04-05,29213.017089836256
23,82,2013-04-12,24547.33175688795
23,82,2013-04-19,25897.71455389431
23,82,2013-04-26,25184.27068623002
23,82,2013-05-03,24172.658177717683
23,82,2013-05-10,25502.25333245303
23,82,2013-05-17,25858.805364033018
23,82,2013-05-24,26214.45587142656
23,82,2013-05-31,25775.326598071526
23,82,2013-06-07,27308.576629511044
23,82,2013-06-14,27182.198293217167
23,82,2013-06-21,27403.91107124758
23,82,2013-06-28,26728.635684176726
23,82,2013-07-05,27970.280821008113
23,82,2013-07-12,26235.518986649942
23,82,2013-07-19,25742.98968747195
23,82,2013-07-26,25421.01418709041
23,83,2012-11-02,1090.4735973099266
23,83,2012-11-09,932.2088501416719
23,83,2012-11-16,1077.4754048726786
23,83,2012-11-23,919.3687905537536
23,83,2012-11-30,1191.2134724372281
23,83,2012-12-07,1420.4511262204182
23,83,2012-12-14,1451.7774915643631
23,83,2012-12-21,1527.0924250435269
23,83,2012-12-28,609.5209434256427
23,83,2013-01-04,998.4587053999652
23,83,2013-01-11,781.2806676626769
23,83,2013-01-18,830.3806096176759
23,83,2013-01-25,846.5493633544557
23,83,2013-02-01,1138.763456486433
23,83,2013-02-08,1450.4501276844421
23,83,2013-02-15,1107.5484638196654
23,83,2013-02-22,957.6739543381439
23,83,2013-03-01,941.0596315356868
23,83,2013-03-08,1070.4064220558607
23,83,2013-03-15,1137.4124686769321
23,83,2013-03-22,1281.3653397002404
23,83,2013-03-29,1260.4773913373315
23,83,2013-04-05,1262.4125288804305
23,83,2013-04-12,1064.9664424530295
23,83,2013-04-19,1270.7643253151841
23,83,2013-04-26,1096.0546796069211
23,83,2013-05-03,1058.723668476141
23,83,2013-05-10,1194.9282338933904
23,83,2013-05-17,1168.5503721010264
23,83,2013-05-24,1081.4316464415986
23,83,2013-05-31,1159.7728680251344
23,83,2013-06-07,1198.9066920682649
23,83,2013-06-14,1102.286150211409
23,83,2013-06-21,1124.763016594215
23,83,2013-06-28,1161.2691325134917
23,83,2013-07-05,1232.6385110339495
23,83,2013-07-12,949.2980267323869
23,83,2013-07-19,887.1570964409382
23,83,2013-07-26,922.4823097819875
23,85,2012-11-02,4299.475815720374
23,85,2012-11-09,4265.60911602777
23,85,2012-11-16,4220.115625889135
23,85,2012-11-23,4497.235398967197
23,85,2012-11-30,5118.465156352906
23,85,2012-12-07,6763.87658382193
23,85,2012-12-14,10800.080207670982
23,85,2012-12-21,10662.112985750433
23,85,2012-12-28,3749.11097652837
23,85,2013-01-04,3760.34859257028
23,85,2013-01-11,3569.7646602667537
23,85,2013-01-18,3624.756672043805
23,85,2013-01-25,3310.453439723151
23,85,2013-02-01,3874.7013412705037
23,85,2013-02-08,4593.027282035266
23,85,2013-02-15,4074.94009047393
23,85,2013-02-22,4062.4080180830597
23,85,2013-03-01,3587.1544210841903
23,85,2013-03-08,4314.145871864643
23,85,2013-03-15,4379.747381701258
23,85,2013-03-22,4243.624837415455
23,85,2013-03-29,4063.7877670973426
23,85,2013-04-05,4152.453943154942
23,85,2013-04-12,3478.407306215645
23,85,2013-04-19,3836.8076050441377
23,85,2013-04-26,3935.012820125893
23,85,2013-05-03,4082.4260242307237
23,85,2013-05-10,4648.687373193534
23,85,2013-05-17,4500.438056555225
23,85,2013-05-24,4272.571422908244
23,85,2013-05-31,4427.16474590124
23,85,2013-06-07,4596.049895931003
23,85,2013-06-14,4815.447096425726
23,85,2013-06-21,4476.756892348966
23,85,2013-06-28,4396.949751880023
23,85,2013-07-05,4244.416412652296
23,85,2013-07-12,4086.403749637916
23,85,2013-07-19,4074.0010629276467
23,85,2013-07-26,3843.9938216942674
23,87,2012-11-02,42176.08361730233
23,87,2012-11-09,35741.89324362935
23,87,2012-11-16,34760.064967955055
23,87,2012-11-23,35997.33185268363
23,87,2012-11-30,40325.84436803263
23,87,2012-12-07,41516.96575167791
23,87,2012-12-14,42640.41651185724
23,87,2012-12-21,47764.88861912207
23,87,2012-12-28,33347.39787541494
23,87,2013-01-04,37561.030084757724
23,87,2013-01-11,29915.144611562115
23,87,2013-01-18,30217.17906324604
23,87,2013-01-25,29779.680070613707
23,87,2013-02-01,43847.08269516758
23,87,2013-02-08,42788.713117744075
23,87,2013-02-15,34863.42841550666
23,87,2013-02-22,35674.20817341817
23,87,2013-03-01,39574.9008325786
23,87,2013-03-08,38945.98555512389
23,87,2013-03-15,34107.47375425654
23,87,2013-03-22,34836.87480880198
23,87,2013-03-29,35410.263222836824
23,87,2013-04-05,38561.45849171447
23,87,2013-04-12,31472.035851918266
23,87,2013-04-19,33003.86753510912
23,87,2013-04-26,32522.020526490815
23,87,2013-05-03,36151.952595276634
23,87,2013-05-10,32790.53700255157
23,87,2013-05-17,34815.24611246251
23,87,2013-05-24,35323.15718312746
23,87,2013-05-31,38778.00239293334
23,87,2013-06-07,42771.14368390887
23,87,2013-06-14,38266.94542944778
23,87,2013-06-21,37745.51694478228
23,87,2013-06-28,37272.68796874312
23,87,2013-07-05,47347.265936754906
23,87,2013-07-12,35428.94873486001
23,87,2013-07-19,38495.78360346265
23,87,2013-07-26,40391.331916816576
23,90,2012-11-02,27527.146727406714
23,90,2012-11-09,26794.779751502952
23,90,2012-11-16,26439.722693207106
23,90,2012-11-23,27272.516219263875
23,90,2012-11-30,28162.50953147853
23,90,2012-12-07,30861.417493506127
23,90,2012-12-14,32084.44167442026
23,90,2012-12-21,33036.631495134905
23,90,2012-12-28,23301.980973257963
23,90,2013-01-04,27971.27336253893
23,90,2013-01-11,23710.189259765015
23,90,2013-01-18,24646.732890306514
23,90,2013-01-25,23462.40832898292
23,90,2013-02-01,28548.925864835866
23,90,2013-02-08,29266.699639390215
23,90,2013-02-15,25830.060961166306
23,90,2013-02-22,24439.33616855627
